enformer,256,18,41968.3785,3.76,100.00,False
enformer,256,19,41682.0184,3.87,100.00,False
enformer,256,20,41609.8634,3.75,100.00,False
enformer,512,1,41583.2152,3.61,100.00,False
enformer,512,2,41571.1248,3.64,100.00,False
enformer,512,3,41375.7821,3.68,100.00,False
enformer,512,4,41599.5929,3.84,100.00,False
enformer,512,5,41624.0873,3.79,100.00,False
enformer,512,6,41591.5514,3.78,100.00,False
enformer,512,7,41583.0474,3.84,100.00,False
enformer,512,8,41578.5962,3.66,100.00,False
enformer,512,9,41578.8473,3.62,100.00,False
enformer,512,10,41596.3649,3.66,100.00,False
enformer,512,11,41554.6887,3.79,100.00,False
enformer,512,12,41622.0729,3.86,100.00,False
enformer,512,13,41593.2677,3.72,100.00,False
enformer,512,14,41518.9441,3.74,100.00,False
enformer,512,15,41616.8479,3.93,100.00,False
enformer,512,16,41558.9917,3.57,100.00,False
enformer,512,17,41225.4645,3.83,100.00,False
enformer,512,18,41698.1138,3.83,100.00,False
enformer,512,19,41595.5751,3.63,100.00,False
enformer,512,20,41613.7180,3.64,100.00,False
enformer,full,1,37907.5164,3.42,100.00,False
enformer,full,2,37846.5525,0.01,50.00,False
enformer,full,3,37844.2701,0.01,50.00,False
enformer,full,4,37784.0551,0.01,50.00,False
enformer,full,5,37622.7368,2.12,100.00,False
enformer,full,6,37694.5948,0.01,50.00,False
enformer,full,7,37451.2221,0.01,50.00,False
enformer,full,8,37731.0743,0.01,50.00,False
enformer,full,9,37896.4610,0.00,0.00,False
enformer,full,10,37807.4319,0.03,50.00,False
enformer,full,11,37790.7263,0.00,0.00,False
enformer,full,12,37789.6426,0.03,50.00,False
enformer,full,13,37756.0705,0.00,0.00,False
enformer,full,14,37804.5117,0.00,0.00,False
enformer,full,15,37797.5724,0.03,50.00,False
enformer,full,16,37773.2914,0.01,50.00,False
enformer,full,17,37801.8892,0.01,50.00,False
enformer,full,18,37765.1930,0.01,50.00,False
enformer,full,19,37788.9704,0.00,0.00,False
enformer,full,20,37749.3965,0.04,100.00,False
